sex,education,marriage,limit_bal,age,pay_0,bill_amt1,pay_amt1,utilization,utilization_avg,utilization_max,utilization_trend,payment_ratio,payment_ratio_avg,payment_to_limit,delinquent_months,max_delinquency,consecutive_late,revolving_months,over_limit,balance_growth,zero_payment_months,default,limit_bal_raw,bill_amt1_raw
Female,University,Single,30000.0,22.0,0,27447.0,1923.0,0.9149,0.6337222222222222,0.9766666666666667,0.9149,0.06718373336128289,0.020984194010214147,0.0641,0,0,0,5,0,10.0,3,1,30000.0,27447.0
Female,Graduate school,Married,90000.0,28.0,-1,12759.0,5000.0,0.14176666666666668,0.1249851851851852,0.1602222222222222,0.0406888888888889,0.45699661822502513,0.42927923292131814,0.05555555555555555,0,0,0,5,0,1.4025502913048258,0,1,90000.0,12759.0
Male,University,Single,200000.0,44.0,-1,310.0,2306.0,0.00155,0.009929166666666668,0.01708,-0.015530000000000002,1.0359389038634321,2.2020217067140484,0.01153,0,-1,0,0,0,0.09074941451990633,0,0,200000.0,310.0
Male,University,Married,230000.0,50.0,0,94314.0,4082.0,0.41006086956521737,0.30561376811594204,0.4185608695652174,0.15109999999999996,0.042402019341636454,0.03455820989765204,0.017747826086956523,0,0,0,6,0,1.5834858380483874,0,1,230000.0,94314.0
Male,Graduate school,Single,100000.0,54.0,0,99932.0,1712.0,0.99932,0.50924,0.99932,0.59398,0.04038783646700795,0.03373830625374736,0.01712,0,0,0,6,0,2.465387082449302,0,0,100000.0,99932.0
Female,Graduate school,Single,360000.0,28.0,0,152072.0,5708.0,0.4224222222222222,0.41063333333333335,0.42585,0.03259999999999996,0.03775931414055885,0.14871047442198285,0.015855555555555557,0,0,0,6,0,1.0836278645536428,0,0,360000.0,152072.0
Male,Graduate school,Married,500000.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,500000.0,0.0
Female,University,Single,240000.0,42.0,-1,3328.0,164820.0,0.013866666666666666,0.12955416666666666,0.6846958333333333,0.004920833333333333,1.0030001156231174,1.4493973558188653,0.68675,0,-1,0,0,0,1.5500698649278062,0,0,240000.0,3328.0
Male,Graduate school,Single,360000.0,28.0,0,78398.0,25126.0,0.21777222222222223,0.2758648148148148,0.35318333333333335,-0.08268055555555556,0.28895405669599217,0.4653399234311953,0.06979444444444445,0,0,0,6,0,0.7248134759575825,0,0,360000.0,78398.0
Male,University,Married,360000.0,30.0,2,2500.0,0.0,0.006944444444444444,0.004629629629629629,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,5,2,5,0,0,10.0,6,1,360000.0,2500.0
Male,Graduate school,Married,320000.0,43.0,0,110032.0,4028.0,0.34385,0.3526942708333333,0.3694625,-0.025612500000000038,0.036603207778636015,0.04134400253956872,0.0125875,0,0,0,6,0,0.9306763203302094,0,0,320000.0,110032.0
Female,University,Married,50000.0,40.0,0,21696.0,1383.0,0.43392,0.16862333333333335,0.43392,0.43392,0.15388895070657616,0.041074146258858434,0.02766,0,0,0,4,0,10.0,2,0,50000.0,21696.0
Female,University,Single,140000.0,31.0,0,50822.0,2473.0,0.36301428571428573,0.38562619047619046,0.41815714285714284,-0.055142857142857105,0.04713349088968514,0.04788136989524802,0.017664285714285716,0,0,0,6,0,0.8681288647466776,0,0,140000.0,50822.0
Female,University,Married,360000.0,30.0,0,6419.0,1067.0,0.017830555555555554,0.009008333333333333,0.017830555555555554,0.017830555555555554,0.20170132325141776,1.493629057983977,0.0029638888888888887,0,0,0,2,0,10.0,1,0,360000.0,6419.0
Female,Graduate school,Single,180000.0,27.0,-1,641.0,1812.0,0.0035611111111111112,0.03400092592592593,0.1555777777777778,0.0035611111111111112,1.0,2.6353149608338953,0.010066666666666666,0,-1,0,0,0,10.0,1,1,180000.0,641.0
Female,Graduate school,Married,330000.0,40.0,-2,2573.0,1800.0,0.007796969696969697,0.16498585858585857,0.7657151515151515,-0.2116,1.0,1.07207975472394,0.005454545454545455,0,0,0,1,0,0.03553818317426555,1,0,330000.0,2573.0
Female,Graduate school,Single,140000.0,24.0,0,6265.0,2198.0,0.04475,0.018451190476190475,0.052142857142857144,0.04475,0.3010958904109589,0.058587153388944165,0.0157,2,2,0,2,0,10.0,4,1,140000.0,6265.0
Female,Graduate school,Married,360000.0,27.0,-2,2459.0,955.0,0.006830555555555556,0.004769907407407407,0.008013888888888888,0.004083333333333334,1.0116525423728813,1.5844598761327935,0.0026527777777777778,0,-2,0,0,0,2.486349848331648,0,0,360000.0,2459.0
Female,Graduate school,Single,150000.0,27.0,2,15475.0,3000.0,0.10316666666666667,0.12051555555555556,0.12942666666666666,-0.02625999999999999,0.16472655392049199,0.06819578680965047,0.02,4,2,4,2,0,0.7971051818275471,1,1,150000.0,15475.0
Female,High school,Single,220000.0,29.0,0,14246.0,2601.0,0.06475454545454545,0.07112651515151515,0.07884090909090909,-0.014086363636363633,0.16672008204602268,0.17226239380413474,0.011822727272727273,0,0,0,6,0,0.8213317959066013,0,0,220000.0,14246.0
Male,High school,Single,260000.0,31.0,0,257920.0,10036.0,0.992,0.8682679487179487,0.992,0.21319230769230768,0.039185216131689814,0.03360632557348049,0.0386,0,0,0,6,0,1.2737419131808978,0,0,260000.0,257920.0
Female,High school,Married,30000.0,54.0,0,17708.0,1615.0,0.5902666666666667,0.6581,0.7054,-0.09876666666666667,0.08620689655172414,0.05427504903605063,0.05383333333333333,2,2,0,4,0,0.8566590876106622,1,0,30000.0,17708.0
Male,Graduate school,Single,580000.0,31.0,-1,2507.0,2190.0,0.004322413793103448,0.005149137931034483,0.011253448275862069,-0.00027413793103448283,1.0073597056117756,1.2070739710893323,0.0037758620689655174,0,-1,0,0,0,0.9403600900225056,0,0,580000.0,2507.0
Male,University,Single,50000.0,25.0,0,1582.0,300.0,0.03164,0.013653333333333332,0.03164,0.02282,1.0,0.9735173372836209,0.006,0,0,0,1,0,3.5873015873015874,0,0,50000.0,1582.0
Female,Graduate school,Married,230000.0,36.0,-1,878.0,9574.0,0.0038173913043478263,0.019547101449275364,0.04159565217391304,-0.022295652173913043,1.000731681822933,1.6251788725624852,0.041626086956521736,1,2,0,0,0,0.14618714618714618,1,1,230000.0,878.0
Male,University,Married,20000.0,39.0,2,20264.0,1500.0,1.0132,1.0035083333333332,1.0199,-0.006699999999999928,0.07378984651711924,0.05047109356316296,0.075,1,2,1,5,1,0.9934307285027943,1,1,20000.0,20264.0
Male,High school,Married,110000.0,35.0,2,67591.0,3200.0,0.6144636363636363,0.6732863636363636,0.7262727272727273,-0.11180909090909097,0.04586301291330457,0.04858208556409679,0.02909090909090909,3,2,1,3,0,0.8460508198773313,0,1,110000.0,67591.0
Female,Graduate school,Single,240000.0,28.0,0,168068.0,6042.0,0.7002833333333334,0.33249791666666667,0.7028541666666667,0.6146583333333333,0.03581824110027566,0.23128081520999902,0.025175,0,0,0,6,0,8.178491484184915,0,0,240000.0,168068.0
Female,University,Married,50000.0,34.0,0,49940.0,2128.0,0.9988,0.6543766666666667,1.01522,0.69726,0.041921947952168005,0.09003457956607008,0.04256,0,0,0,6,0,3.3123300391324535,0,0,50000.0,49940.0
Female,Graduate school,Other,20000.0,51.0,-1,3680.0,0.0,0.184,0.062525,0.184,0.184,0.0,1.6069320489209993,0.0,0,-1,0,0,0,10.0,3,0,20000.0,3680.0
Female,High school,Married,190000.0,42.0,0,113516.0,6000.0,0.5974526315789473,0.6135499999999999,0.6314368421052632,-0.03398421052631584,0.051654226607092124,0.0486776733178251,0.031578947368421054,0,0,0,6,0,0.9461795570670067,0,0,190000.0,113516.0
Female,High school,Single,100000.0,50.0,0,84027.0,7500.0,0.84027,0.8810899999999999,0.89994,-0.05822000000000005,0.08452228007302726,0.05678821700229414,0.075,1,2,0,5,0,0.9352023951296063,1,0,100000.0,84027.0
Male,University,Married,500000.0,34.0,-2,13010.0,5041.0,0.02602,0.008234,0.02602,0.025490000000000002,1.0049840510366825,2.564578529336408,0.010082,0,-1,0,0,0,10.0,2,0,500000.0,13010.0
Female,Graduate school,Married,170000.0,40.0,-1,511.0,1001.0,0.0030058823529411764,0.005019607843137256,0.014388235294117648,0.0017705882352941175,1.004012036108325,1.0286416099054951,0.005888235294117647,0,-1,0,0,0,2.433333333333333,0,0,170000.0,511.0
Female,University,Single,150000.0,23.0,0,7795.0,7000.0,0.05196666666666667,0.055592222222222216,0.09214,0.015753333333333334,0.5064756529918241,0.40219306297273966,0.04666666666666667,0,0,0,6,0,1.4350147275405007,0,0,150000.0,7795.0
Male,University,Married,30000.0,48.0,0,46780.0,1899.0,1.5593333333333332,1.0159944444444446,1.5593333333333332,1.5593333333333332,0.049843827921992705,0.021421001281614394,0.0633,0,0,0,6,1,10.0,2,0,30000.0,46780.0
Male,University,Single,80000.0,41.0,2,80140.0,3253.0,1.00175,0.8076770833333334,1.00835,0.3982499999999999,0.04034628598360351,0.03431856126839328,0.0406625,1,2,1,5,1,1.65990057995029,0,1,80000.0,80140.0
Female,High school,Married,340000.0,49.0,-2,20452.0,18832.0,0.06015294117647059,0.05224656862745098,0.07061764705882353,-0.0027088235294117635,1.0008503401360545,1.4875122034428072,0.05538823529411765,0,-1,0,0,0,0.9569082487250269,0,0,340000.0,20452.0
Female,University,Single,210000.0,30.0,0,89670.0,7500.0,0.427,0.40784523809523804,0.4478238095238095,0.09289523809523809,0.07975075231543018,0.04441382973889235,0.03571428571428571,3,2,0,3,0,1.2780422450899347,1,0,210000.0,89670.0
Female,Graduate school,Single,30000.0,23.0,0,28239.0,2500.0,0.9413,0.7626333333333334,0.9991333333333333,0.806,0.08340561820244212,0.022442442373949618,0.08333333333333333,0,0,0,6,0,6.957132298595713,1,0,30000.0,28239.0
Male,Graduate school,Single,230000.0,27.0,-1,3257.0,1816.0,0.014160869565217392,0.009294927536231883,0.014643478260869565,-0.0004826086956521737,1.0,1.2823231399141815,0.007895652173913043,0,-1,0,0,0,0.9670427553444181,0,0,230000.0,3257.0
Male,University,Single,20000.0,23.0,0,18497.0,1900.0,0.92485,0.8704416666666668,0.92675,-0.0019000000000000128,0.12523068810967572,0.09473488733240791,0.095,0,0,0,6,0,0.9979498246560561,0,0,20000.0,18497.0
Female,High school,Married,70000.0,26.0,0,71147.0,3800.0,1.0163857142857142,0.8732190476190477,1.0318142857142858,0.29235714285714276,0.05261190413557257,0.04065016930971626,0.054285714285714284,0,0,0,6,1,1.4037922733909476,0,0,70000.0,71147.0
Female,Graduate school,Married,310000.0,66.0,0,259874.0,8874.0,0.8383032258064517,0.7556037634408602,0.8383032258064517,0.08299677419354845,0.037496514015769325,0.035768705643300515,0.028625806451612903,0,0,0,6,0,1.1098849003822417,0,1,310000.0,259874.0
Male,University,Single,80000.0,36.0,0,19211.0,1337.0,0.2401375,0.2790625,0.31205,-0.07191249999999999,0.0660671048080249,0.0735637949794696,0.0167125,0,0,0,6,0,0.7695481493350425,0,1,80000.0,19211.0
Female,University,Single,150000.0,27.0,0,146778.0,6554.0,0.97852,0.7938422222222222,0.97852,0.5219733333333333,0.04711345616090748,0.035287638983574364,0.043693333333333334,0,0,0,6,0,2.1433077304985253,0,0,150000.0,146778.0
Male,High school,Married,20000.0,49.0,0,13881.0,1218.0,0.69405,0.4270666666666667,0.69405,0.6550499999999999,0.10008216926869351,0.3792349643155006,0.0609,0,0,0,4,0,10.0,1,0,20000.0,13881.0
Female,University,Married,220000.0,54.0,-1,264.0,1138.0,0.0012,0.008120454545454545,0.017609090909090908,-0.008227272727272727,1.0,2.0237078009811715,0.005172727272727272,1,2,0,1,0,0.12729026036644167,1,0,220000.0,264.0
Female,Graduate school,Single,150000.0,30.0,0,150426.0,5520.0,1.00284,0.9841266666666666,1.0215266666666667,-0.01868666666666674,0.036543706802955274,0.03649979986321299,0.0368,0,0,0,6,1,0.9817071181042754,1,0,150000.0,150426.0
Male,Graduate school,Single,530000.0,30.0,0,214022.0,20000.0,0.40381509433962265,0.4878550314465409,0.7427622641509434,-0.04270754716981129,0.050804747195577954,0.04772369838253122,0.03773584905660377,0,0,0,6,0,0.9043552483129592,0,0,530000.0,214022.0
Female,University,Married,150000.0,28.0,-1,108.0,0.0,0.00072,0.2165433333333333,0.42116,-0.29595333333333335,0.0,0.8555833873502602,0.0,0,0,0,3,0,0.002426911754792027,1,0,150000.0,108.0
Female,Graduate school,Single,150000.0,29.0,-1,2356.0,16836.0,0.015706666666666667,0.04138222222222223,0.11224,-0.019546666666666664,1.0,1.6587385146798834,0.11224,0,0,0,3,0,0.4455370650529501,3,1,150000.0,2356.0
Female,University,Married,420000.0,30.0,0,83640.0,1275.0,0.19914285714285715,0.21333253968253965,0.3645047619047619,0.11227619047619049,0.01999968627943091,0.797340684015305,0.0030357142857142857,0,0,0,4,0,2.2925117859883786,2,0,420000.0,83640.0
Female,University,Married,80000.0,31.0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,0,0.0,6,0,80000.0,0.0
Female,University,Married,100000.0,37.0,-1,87055.0,3000.0,0.87055,0.7701116666666666,0.87055,0.16709000000000007,0.03541410898101804,0.037183639471586365,0.03,0,0,0,5,0,1.2375259431950645,0,0,100000.0,87055.0
Female,University,Single,30000.0,27.0,2,15191.0,1500.0,0.5063666666666666,0.5467888888888889,0.5759666666666666,-0.0696,0.09291377601585729,0.05551209599354894,0.05,6,2,6,0,0,0.8791596735922218,0,1,30000.0,15191.0
Male,University,Married,50000.0,37.0,0,23607.0,2000.0,0.47214,0.24767666666666666,0.5155,0.47214,0.08025360138036194,0.026158145825444318,0.04,0,0,0,4,0,10.0,4,0,50000.0,23607.0
Female,Graduate school,Single,330000.0,39.0,-1,1972.0,1586.0,0.005975757575757576,0.002598989898989899,0.005975757575757576,0.005975757575757576,1.0,0.9673766058147396,0.004806060606060606,0,-1,0,0,0,10.0,4,1,330000.0,1972.0
Female,University,Single,140000.0,36.0,0,134783.0,12800.0,0.9627357142857143,0.9868869047619048,1.0248214285714285,-0.008050000000000002,0.08969364016032738,0.040171144363248514,0.09142857142857143,2,2,0,4,0,0.9917077477742624,1,0,140000.0,134783.0
Female,University,Married,50000.0,34.0,0,95380.0,2140.0,1.9076,1.14773,1.9076,0.9067000000000001,0.04388483307357887,0.038986666806749816,0.0428,0,0,0,6,1,1.90588470376661,0,0,50000.0,95380.0
Male,University,Married,360000.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,360000.0,0.0
Male,University,Single,180000.0,38.0,-1,54198.0,4400.0,0.3011,0.2921564814814815,0.3011,0.018505555555555553,0.08122127258966644,0.042556791971018054,0.024444444444444446,1,2,0,3,0,1.0654844987909646,1,1,180000.0,54198.0
Female,University,Married,130000.0,27.0,2,54921.0,2000.0,0.42246923076923076,0.41354743589743587,0.4235,0.016784615384615398,0.03632730905458178,0.045253379994640075,0.015384615384615385,2,2,1,4,0,1.0413735565710385,1,0,130000.0,54921.0
Female,University,Single,130000.0,31.0,1,120890.0,5200.0,0.929923076923077,0.7331089743589745,0.9405769230769231,0.4209307692307692,0.04252709057452464,0.02889620054313992,0.04,3,2,3,3,0,1.8269884689204914,0,0,130000.0,120890.0
Male,Graduate school,Single,20000.0,24.0,2,18199.0,0.0,0.90995,0.9362416666666666,0.98005,-0.07009999999999994,0.0,0.03991637353889083,0.0,4,2,2,2,0,0.9284730370899444,3,0,20000.0,18199.0
Female,Graduate school,Single,260000.0,30.0,0,89538.0,4000.0,0.3443769230769231,0.22064871794871796,0.3443769230769231,0.25524615384615384,0.04841384151728979,0.03515858701034839,0.015384615384615385,0,0,0,6,0,3.863726590144127,1,0,260000.0,89538.0
Female,University,Single,50000.0,51.0,0,57595.0,1996.0,1.1519,0.9810066666666666,1.1519,0.38239999999999996,0.036621837330055224,0.03303653283393953,0.03992,0,0,0,6,1,1.4969460688758935,0,0,50000.0,57595.0
Female,University,Married,320000.0,29.0,0,145907.0,30236.0,0.455959375,0.36204687500000005,0.4698,0.175803125,0.20112281822051936,0.06877735320575722,0.0944875,0,0,0,6,0,1.6275181260457334,0,0,320000.0,145907.0
Female,University,Married,70000.0,37.0,0,49775.0,2000.0,0.7110714285714286,0.7073595238095239,0.7297,-0.01862857142857144,0.039525691699604744,0.04390664670525881,0.02857142857142857,0,0,0,6,0,0.9744709175982302,0,1,70000.0,49775.0
Female,Graduate school,Married,180000.0,47.0,-1,807.0,4246.0,0.004483333333333333,0.014080555555555556,0.030594444444444445,0.001494444444444444,1.0,1.436005575428992,0.02358888888888889,0,0,0,1,0,1.5,1,0,180000.0,807.0
Male,University,Married,60000.0,54.0,2,61493.0,55.0,1.0248833333333334,0.8023027777777777,1.0248833333333334,0.39465000000000006,0.0009356287425149701,0.03291732119742392,0.0009166666666666666,2,2,2,4,1,1.6261966467445919,0,0,60000.0,61493.0
Male,University,Married,80000.0,23.0,-2,795.0,1703.0,0.0099375,0.009885416666666667,0.021225,0.0010875,1.002944640753828,1.7577418453004707,0.0212875,0,-2,0,0,0,1.1228813559322033,1,0,80000.0,795.0
Female,High school,Married,10000.0,49.0,0,6904.0,1206.0,0.6904,0.8498833333333332,1.7622,0.6904,0.15380691238362454,0.07807443260678783,0.1206,0,0,0,6,0,10.0,2,0,10000.0,6904.0
Female,University,Married,150000.0,33.0,1,42932.0,0.0,0.2862133333333333,0.30912,0.33454,-0.048326666666666684,0.0,0.05108357367323177,0.0,2,2,2,4,0,0.8555429345768318,1,1,150000.0,42932.0
Female,High school,Single,50000.0,55.0,0,45698.0,6000.0,0.91396,0.6740366666666667,0.9854,0.51512,0.12177795818956769,0.08186913053446078,0.12,0,0,0,6,0,2.291545481897503,0,0,50000.0,45698.0
Male,High school,Single,150000.0,41.0,0,64425.0,1745.0,0.4295,0.37760111111111105,0.9565933333333333,-0.5270933333333333,0.030574877788095946,0.8596124564288715,0.011633333333333334,0,0,0,6,0,0.4489891211172982,1,0,150000.0,64425.0
Male,Graduate school,Single,350000.0,38.0,0,36098.0,3604.0,0.10313714285714286,0.057250476190476185,0.10313714285714286,0.07029142857142857,0.16495789088246063,0.39975852212888147,0.010297142857142857,0,0,0,5,0,3.1400487125956853,1,0,350000.0,36098.0
Female,Graduate school,Single,380000.0,44.0,0,371917.0,15071.0,0.9787289473684211,0.872990789473684,0.9787289473684211,0.1911578947368422,0.042364734190878835,0.03747030319165554,0.03966052631578947,0,0,0,6,0,1.2427182843987343,0,0,380000.0,371917.0
Female,High school,Single,130000.0,25.0,-1,250.0,174.0,0.0019230769230769232,0.003720512820512821,0.009338461538461539,0.0019230769230769232,1.0,1.9577073646958325,0.0013384615384615384,0,-1,0,0,0,10.0,1,0,130000.0,250.0
Female,Graduate school,Married,180000.0,35.0,-1,1651.0,0.0,0.009172222222222222,0.0015287037037037038,0.009172222222222222,0.009172222222222222,0.0,0.8333333333333334,0.0,0,-1,0,0,0,10.0,5,0,180000.0,1651.0
Female,University,Married,100000.0,41.0,0,107224.0,7000.0,1.07224,0.8809616666666668,1.07224,0.48743000000000003,0.06534361406194575,0.0463455756500151,0.07,0,0,0,6,1,1.8334843795420734,0,0,100000.0,107224.0
Female,High school,Married,30000.0,31.0,3,23368.0,2000.0,0.7789333333333334,0.8275555555555556,0.8699333333333333,-0.07206666666666661,0.08101101749837979,0.043293151902634545,0.06666666666666667,6,3,6,0,0,0.9153153153153153,2,1,30000.0,23368.0
Male,Graduate school,Single,430000.0,28.0,0,406995.0,40000.0,0.9465,0.8467321705426357,1.020539534883721,0.15801162790697676,0.09115105552922304,0.0903922843362835,0.09302325581395349,0,0,0,6,0,1.2003981713611562,0,0,430000.0,406995.0
Female,University,Married,200000.0,37.0,-1,2681.0,0.0,0.013405,0.010951666666666665,0.03068,-0.017275,0.0,1.3990755975589242,0.0,1,2,0,0,0,0.4369295958279009,1,1,200000.0,2681.0
Male,University,Married,360000.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,360000.0,0.0
Female,Graduate school,Single,80000.0,32.0,-1,1147.0,1147.0,0.0143375,0.022377083333333336,0.0631625,-0.04882499999999999,1.0,2.0427630912491392,0.0143375,0,-1,0,0,0,0.22699386503067484,0,0,80000.0,1147.0
Female,Graduate school,Single,40000.0,26.0,2,27255.0,0.0,0.681375,0.7074750000000001,0.73705,-0.05567500000000003,0.0,0.040100700494518436,0.0,5,2,5,1,0,0.9244623838274201,1,1,40000.0,27255.0
Female,University,Single,80000.0,29.0,0,12393.0,2022.0,0.1549125,0.13941666666666666,0.1773375,0.08275,0.14252484669063226,0.11690952964364885,0.025275,0,0,0,6,0,2.146717477914429,0,0,80000.0,12393.0
Male,High school,Single,20000.0,23.0,0,17030.0,1315.0,0.8515,0.9253250000000001,0.96105,-0.10224999999999995,0.07279672276350753,0.04997999041494466,0.06575,0,0,0,6,0,0.8927916120576671,0,0,20000.0,17030.0
Female,University,Single,250000.0,24.0,-1,956.0,1339.0,0.003824,0.005896666666666667,0.010468,-0.0007400000000000002,1.0,1.0054628742610128,0.005356,0,0,0,2,0,0.8378615249780894,2,1,250000.0,956.0
Male,University,Married,70000.0,43.0,0,16186.0,2000.0,0.23122857142857142,0.19893333333333332,0.5713428571428572,0.055400000000000005,0.5434782608695652,1.5076487252093385,0.02857142857142857,0,0,0,3,0,1.3150796230094248,0,0,70000.0,16186.0
Female,Graduate school,Married,20000.0,34.0,0,14676.0,1286.0,0.7338,0.9174500000000001,1.02365,-0.2592,0.08180141212391069,0.08442137007949967,0.0643,0,0,0,6,0,0.7389728096676738,0,1,20000.0,14676.0
Female,Other,Married,160000.0,39.0,1,-18.0,0.0,-0.0001125,-0.00011249999999999998,-0.0001125,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,0,160000.0,-18.0
Male,University,Married,70000.0,36.0,0,27868.0,1850.0,0.3981142857142857,0.13504285714285713,0.41214285714285714,0.3981142857142857,0.06412478336221837,0.011064063920386585,0.02642857142857143,0,0,0,3,0,10.0,5,1,70000.0,27868.0
